"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.46925823086077,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.6452143617536,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.58896399970381,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.0972831123931,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.78143263670022,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.79120770070458,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.82305630026811,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.489444205084,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.0531456741253712,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.18929920422456,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.53208210722746,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.83966343445895,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.11309594027539,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.340002833356936,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.561429152790133,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.97385264653169,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,5.62586408593003,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,1.49013290374546,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,1.86507936507938,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,0.16556291390729,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.14876033057854,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.57053112507137,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.62121638084529,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.995942456658043,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.73484295105916,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.71943995691976,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.52512013979904,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.25839440940854,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.75856321360115,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.85725871857259,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.21355203439767,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.00202539534158,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.13838399266838,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.37027067444297,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.299466803009267,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.7768715409263,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.9121350887235,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.51567823124523,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.938291897815235,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.90663590717873,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.12524136094277,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.4287595470108,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,11.0865017841762,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,20.813026140895,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,10.0394242229761,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,9.03142809531744,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.76694641704327,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,8.59449192782525,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,10.7017927415829,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.10328823936012,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.8007736943907,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.67716388707727,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.87805963506898,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.113576795387022,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.77511126625361,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.84257450963742,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.54293813573454,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.86202130254491,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.33941980871081,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.03322678956364,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.46409652736903,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.92879414110654,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.29373265988478,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.41873278236912,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.353116936031524,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.331573961293806,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.66095636339111,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,2.39515333677735,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.0960418291061,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,1.25786163522011,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,1.99201419698313,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.08360520248815,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.12629964206578,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.18216714649311,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.84565128623929,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.49779488413117,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.9032770873677,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.33787483702739,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.42443661219695,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.07507820646506,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.15435693124937,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.81781458291256,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.92422138464586,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.69326586220323,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.4162679425837,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.30470991024337,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.31092436974791,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.75868226051244,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.39791485664642,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.789071780078051,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.564020540449527,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.452034153691607,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.250000000000028,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,4.31021551077553,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.91932313887161,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.19065362521346,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,1.08855836283254,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,0.791236215713251,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,0.629198126572972,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.19255646009493,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.39947131083817,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.16223698334931,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.04209645754528,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.57844076836537,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.57122082395661,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.877438551306574,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.187123374563893,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.623871195822717,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.56666666666667,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.51066622907777,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.06595165679525,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.0000000000000122216956987092,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.18413495592236,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.41680903370973,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.80833232604055,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.4782881329362,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.04120000617923,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.207932040461464,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.356684500891694,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.21340732409684,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.36376046269352,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.10446277124644,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,1.65551532926996,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.79648142095597,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.98288365089732,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.20394294026968,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.651126867833024,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,0.537141639134603,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.6759598872093,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.634780795496,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.9234122872706,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.09847219146922,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.14208964640241,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.74586936380482,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.67512449608725,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.48799805953857,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.81286194914789,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.0876204781574688,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.53112270420926,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.11159795174999,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.95419531613503,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.863715497861823,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.507758822937963,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.0375143805125534,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.183334861123878,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,4.04703400991224,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.05698005698006,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.47457627118648,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.69305645684618,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.70616113744077,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.44972558765661,,
